"id","expname","subject","ip","condnum","choice","submitted","round","event","name","value","time","addvar","adddata"
"51","condition_2","9","::1","2","","2020-11-12 19:13:27","2","mouseover","box","Angle: 160","1261","null","null"
"51","condition_2","9","::1","2","","2020-11-12 19:13:27","2","mouseout","box","","1726","null","null"
"51","condition_2","9","::1","2","","2020-11-12 19:13:27","2","mouseover","b1","10%","1875","null","null"
"51","condition_2","9","::1","2","","2020-11-12 19:13:27","2","mouseout","b1","","1975","null","null"
"51","condition_2","9","::1","2","","2020-11-12 19:13:27","2","mouseover","b0","1120 ECU","1975","null","null"
"51","condition_2","9","::1","2","","2020-11-12 19:13:27","2","mouseout","b0","","2359","null","null"
"51","condition_2","9","::1","2","","2020-11-12 19:13:27","2","mouseover","box","Angle: 160","2360","null","null"
"51","condition_2","9","::1","2","","2020-11-12 19:13:27","2","mouseout","box","","2677","null","null"
"51","condition_2","9","::1","2","","2020-11-12 19:13:27","2","submit","submit","submit","3180","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","onload","body","body","38","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","subject","cookie","2","40","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","order","col","0_1","40","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","order","row","0_1_2","40","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","events","open_close","0_0","40","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseover","b0","450 ECU","769","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseout","b0","","1069","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseover","a1","1200 ECU","1070","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseout","a1","","1219","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseover","a0","25% = 300 ECU","1219","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseout","a0","","1252","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseover","b1","20%","1252","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseout","b1","","1320","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseover","b0","450 ECU","1336","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseout","b0","","1452","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseover","a1","1200 ECU","1453","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseout","a1","","1569","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseover","a0","25% = 300 ECU","1569","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseout","a0","","1586","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseover","b1","20%","1586","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseout","b1","","1653","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseover","box","Angle: 70","1688","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseout","box","","1770","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseover","b0","450 ECU","1820","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseout","b0","","1870","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseover","a1","1200 ECU","1870","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseout","a1","","1937","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseover","a0","25% = 300 ECU","1937","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseout","a0","","2003","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseover","b1","20%","2003","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseout","b1","","2053","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseover","box","Angle: 70","2121","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseout","box","","2171","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseover","b0","450 ECU","2188","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseout","b0","","2204","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseover","a1","1200 ECU","2270","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseout","a1","","2403","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseover","b0","450 ECU","2453","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseout","b0","","2520","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseover","b0","450 ECU","2571","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseout","b0","","2588","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseover","a1","1200 ECU","2654","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseout","a1","","2804","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseover","a0","25% = 300 ECU","2804","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseout","a0","","2854","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseover","b1","20%","2854","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseout","b1","","2955","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseover","box","Angle: 70","2955","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","mouseout","box","","3289","null","null"
"52","condition_2","9","::1","2","","2020-11-12 19:13:34","3","submit","submit","submit","3892","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","onload","body","body","36","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","subject","cookie","2","39","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","order","col","0_1","39","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","order","row","0_1_2","39","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","events","open_close","0_0","39","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseover","b0","840 ECU","1103","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseout","b0","","1156","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseover","a1","1400 ECU","1173","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseout","a1","","1257","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseover","a0","40% = 560 ECU","1257","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseout","a0","","1291","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseover","b1","30%","1291","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseout","b1","","1357","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseover","b0","840 ECU","1357","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseout","b0","","1457","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseover","a1","1400 ECU","1457","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseout","a1","","1557","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseover","b1","30%","1557","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseout","b1","","1591","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseover","box","Angle: 110","1592","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseout","box","","1707","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseover","b0","840 ECU","1757","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseout","b0","","1857","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseover","box","Angle: 110","1858","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseout","box","","1941","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseover","box","Angle: 110","2475","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseout","box","","3617","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseover","b1","30%","3617","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseout","b1","","3700","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseover","b0","840 ECU","3716","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseout","b0","","4166","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseover","a1","1400 ECU","4166","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseout","a1","","4332","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseover","a0","40% = 560 ECU","4333","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseout","a0","","4466","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseover","b1","30%","4466","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseout","b1","","4550","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseover","box","Angle: 110","4567","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","mouseout","box","","5551","null","null"
"53","condition_2","9","::1","2","","2020-11-12 19:13:44","4","submit","submit","submit","5975","null","null"
