"id","expname","subject","ip","condnum","choice","submitted","round","event","name","value","time","addvar","adddata"
"100","condition_4","43","::1","4","","2020-11-16 21:35:46","2","mouseover","a0","40% = 480 ECU","382","null","null"
"100","condition_4","43","::1","4","","2020-11-16 21:35:46","2","mouseout","a0","","500","null","null"
"100","condition_4","43","::1","4","","2020-11-16 21:35:46","2","mouseover","b0","20%","517","null","null"
"100","condition_4","43","::1","4","","2020-11-16 21:35:46","2","mouseout","b0","","950","null","null"
"100","condition_4","43","::1","4","","2020-11-16 21:35:46","2","submit","submit","submit","1258","null","null"
"101","condition_4","43","::1","4","","2020-11-16 21:35:51","3","onload","body","body","22","null","null"
"101","condition_4","43","::1","4","","2020-11-16 21:35:51","3","subject","cookie","4","25","null","null"
"101","condition_4","43","::1","4","","2020-11-16 21:35:51","3","order","col","0_1","25","null","null"
"101","condition_4","43","::1","4","","2020-11-16 21:35:51","3","order","row","0_1","25","null","null"
"101","condition_4","43","::1","4","","2020-11-16 21:35:51","3","events","open_close","0_0","25","null","null"
"101","condition_4","43","::1","4","","2020-11-16 21:35:51","3","mouseover","b1","1120 ECU","44","null","null"
"101","condition_4","43","::1","4","","2020-11-16 21:35:51","3","mouseout","b1","","272","null","null"
"101","condition_4","43","::1","4","","2020-11-16 21:35:51","3","mouseover","a1","1400 ECU","272","null","null"
"101","condition_4","43","::1","4","","2020-11-16 21:35:51","3","mouseout","a1","","355","null","null"
"101","condition_4","43","::1","4","","2020-11-16 21:35:51","3","mouseover","a0","40% = 560 ECU","355","null","null"
"101","condition_4","43","::1","4","","2020-11-16 21:35:51","3","mouseout","a0","","388","null","null"
"101","condition_4","43","::1","4","","2020-11-16 21:35:51","3","mouseover","b0","10%","388","null","null"
"101","condition_4","43","::1","4","","2020-11-16 21:35:51","3","mouseout","b0","","472","null","null"
"101","condition_4","43","::1","4","","2020-11-16 21:35:51","3","mouseover","b1","1120 ECU","488","null","null"
"101","condition_4","43","::1","4","","2020-11-16 21:35:51","3","mouseout","b1","","506","null","null"
"101","condition_4","43","::1","4","","2020-11-16 21:35:51","3","submit","submit","submit","1212","null","null"
"102","condition_4","43","::1","4","","2020-11-16 21:35:57","4","onload","body","body","26","null","null"
"102","condition_4","43","::1","4","","2020-11-16 21:35:57","4","subject","cookie","4","28","null","null"
"102","condition_4","43","::1","4","","2020-11-16 21:35:57","4","order","col","0_1","28","null","null"
"102","condition_4","43","::1","4","","2020-11-16 21:35:57","4","order","row","0_1","28","null","null"
"102","condition_4","43","::1","4","","2020-11-16 21:35:57","4","events","open_close","0_0","28","null","null"
"102","condition_4","43","::1","4","","2020-11-16 21:35:57","4","mouseover","a0","40% = 560 ECU","1346","null","null"
"102","condition_4","43","::1","4","","2020-11-16 21:35:57","4","mouseout","a0","","1412","null","null"
"102","condition_4","43","::1","4","","2020-11-16 21:35:57","4","mouseover","a0","40% = 560 ECU","1562","null","null"
"102","condition_4","43","::1","4","","2020-11-16 21:35:57","4","mouseout","a0","","1579","null","null"
"102","condition_4","43","::1","4","","2020-11-16 21:35:57","4","mouseover","b0","10%","1579","null","null"
"102","condition_4","43","::1","4","","2020-11-16 21:35:57","4","mouseout","b0","","1796","null","null"
"102","condition_4","43","::1","4","","2020-11-16 21:35:57","4","submit","submit","submit","2253","null","null"
"103","condition_4","43","::1","4","","2020-11-16 21:36:01","5","onload","body","body","30","null","null"
"103","condition_4","43","::1","4","","2020-11-16 21:36:01","5","subject","cookie","4","32","null","null"
"103","condition_4","43","::1","4","","2020-11-16 21:36:01","5","order","col","0_1","32","null","null"
"103","condition_4","43","::1","4","","2020-11-16 21:36:01","5","order","row","0_1","32","null","null"
"103","condition_4","43","::1","4","","2020-11-16 21:36:01","5","events","open_close","0_0","32","null","null"
"103","condition_4","43","::1","4","","2020-11-16 21:36:01","5","mouseover","b1","720 ECU","202","null","null"
"103","condition_4","43","::1","4","","2020-11-16 21:36:01","5","mouseout","b1","","302","null","null"
"103","condition_4","43","::1","4","","2020-11-16 21:36:01","5","mouseover","b0","30%","302","null","null"
"103","condition_4","43","::1","4","","2020-11-16 21:36:01","5","mouseout","b0","","435","null","null"
"103","condition_4","43","::1","4","","2020-11-16 21:36:01","5","mouseover","b1","720 ECU","435","null","null"
"103","condition_4","43","::1","4","","2020-11-16 21:36:01","5","mouseout","b1","","469","null","null"
"103","condition_4","43","::1","4","","2020-11-16 21:36:01","5","mouseover","a1","1200 ECU","470","null","null"
"103","condition_4","43","::1","4","","2020-11-16 21:36:01","5","mouseout","a1","","552","null","null"
"103","condition_4","43","::1","4","","2020-11-16 21:36:01","5","mouseover","a0","40% = 480 ECU","568","null","null"
"103","condition_4","43","::1","4","","2020-11-16 21:36:01","5","mouseout","a0","","653","null","null"
"103","condition_4","43","::1","4","","2020-11-16 21:36:01","5","mouseover","b1","720 ECU","669","null","null"
"103","condition_4","43","::1","4","","2020-11-16 21:36:01","5","mouseout","b1","","736","null","null"
"103","condition_4","43","::1","4","","2020-11-16 21:36:01","5","submit","submit","submit","1119","null","null"
"104","condition_4","43","::1","4","","2020-11-16 21:36:06","6","onload","body","body","40","null","null"
"104","condition_4","43","::1","4","","2020-11-16 21:36:06","6","subject","cookie","4","42","null","null"
"104","condition_4","43","::1","4","","2020-11-16 21:36:06","6","order","col","0_1","42","null","null"
"104","condition_4","43","::1","4","","2020-11-16 21:36:06","6","order","row","0_1","42","null","null"
"104","condition_4","43","::1","4","","2020-11-16 21:36:06","6","events","open_close","0_0","42","null","null"
"104","condition_4","43","::1","4","","2020-11-16 21:36:06","6","mouseover","b1","525 ECU","555","null","null"
"104","condition_4","43","::1","4","","2020-11-16 21:36:06","6","mouseout","b1","","654","null","null"
"104","condition_4","43","::1","4","","2020-11-16 21:36:06","6","mouseover","b0","20%","654","null","null"
"104","condition_4","43","::1","4","","2020-11-16 21:36:06","6","mouseout","b0","","922","null","null"
"104","condition_4","43","::1","4","","2020-11-16 21:36:06","6","mouseover","a0","25% = 350 ECU","922","null","null"
"104","condition_4","43","::1","4","","2020-11-16 21:36:06","6","mouseout","a0","","1071","null","null"
"104","condition_4","43","::1","4","","2020-11-16 21:36:06","6","mouseover","b0","20%","1071","null","null"
"104","condition_4","43","::1","4","","2020-11-16 21:36:06","6","mouseout","b0","","1154","null","null"
"104","condition_4","43","::1","4","","2020-11-16 21:36:06","6","submit","submit","submit","1620","null","null"
"105","condition_4","43","::1","4","","2020-11-16 21:36:11","7","onload","body","body","31","null","null"
"105","condition_4","43","::1","4","","2020-11-16 21:36:11","7","subject","cookie","4","33","null","null"
"105","condition_4","43","::1","4","","2020-11-16 21:36:11","7","order","col","0_1","33","null","null"
"105","condition_4","43","::1","4","","2020-11-16 21:36:11","7","order","row","0_1","33","null","null"
"105","condition_4","43","::1","4","","2020-11-16 21:36:11","7","events","open_close","0_0","33","null","null"
"105","condition_4","43","::1","4","","2020-11-16 21:36:11","7","mouseover","b1","1120 ECU","41","null","null"
"105","condition_4","43","::1","4","","2020-11-16 21:36:11","7","mouseout","b1","","224","null","null"
"105","condition_4","43","::1","4","","2020-11-16 21:36:11","7","mouseover","b0","20%","224","null","null"
"105","condition_4","43","::1","4","","2020-11-16 21:36:11","7","mouseout","b0","","290","null","null"
"105","condition_4","43","::1","4","","2020-11-16 21:36:11","7","mouseover","a0","40% = 560 ECU","307","null","null"
"105","condition_4","43","::1","4","","2020-11-16 21:36:11","7","mouseout","a0","","474","null","null"
"105","condition_4","43","::1","4","","2020-11-16 21:36:11","7","mouseover","a1","1400 ECU","491","null","null"
"105","condition_4","43","::1","4","","2020-11-16 21:36:11","7","mouseout","a1","","524","null","null"
"105","condition_4","43","::1","4","","2020-11-16 21:36:11","7","mouseover","b1","1120 ECU","524","null","null"
"105","condition_4","43","::1","4","","2020-11-16 21:36:11","7","mouseout","b1","","674","null","null"
"105","condition_4","43","::1","4","","2020-11-16 21:36:11","7","submit","submit","submit","1191","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","onload","body","body","45","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","subject","cookie","4","48","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","order","col","0_1","48","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","order","row","0_1","48","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","events","open_close","0_0","48","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","mouseover","b1","840 ECU","516","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","mouseout","b1","","599","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","mouseover","a1","1400 ECU","599","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","mouseout","a1","","633","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","mouseover","a0","40% = 560 ECU","649","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","mouseout","a0","","790","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","mouseover","b1","840 ECU","823","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","mouseout","b1","","873","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","mouseover","a1","1400 ECU","907","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","mouseout","a1","","1039","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","mouseover","b1","840 ECU","1056","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","mouseout","b1","","1274","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","mouseover","a1","1400 ECU","1274","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","mouseout","a1","","1357","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","mouseover","a0","40% = 560 ECU","1357","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","mouseout","a0","","1374","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","mouseover","b0","30%","1390","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","mouseout","b0","","1456","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","mouseover","b1","840 ECU","1490","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","mouseout","b1","","1540","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","mouseover","b0","30%","1557","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","mouseout","b0","","1808","null","null"
"106","condition_4","43","::1","4","","2020-11-16 21:36:16","8","submit","submit","submit","2154","null","null"
"107","condition_4","43","::1","4","","2020-11-16 21:36:25","9","onload","body","body","29","null","null"
"107","condition_4","43","::1","4","","2020-11-16 21:36:25","9","subject","cookie","4","31","null","null"
"107","condition_4","43","::1","4","","2020-11-16 21:36:25","9","order","col","0_1","31","null","null"
"107","condition_4","43","::1","4","","2020-11-16 21:36:25","9","order","row","0_1","31","null","null"
"107","condition_4","43","::1","4","","2020-11-16 21:36:25","9","events","open_close","0_0","31","null","null"
"107","condition_4","43","::1","4","","2020-11-16 21:36:25","9","mouseover","a1","1200 ECU","3663","null","null"
"107","condition_4","43","::1","4","","2020-11-16 21:36:25","9","mouseout","a1","","3729","null","null"
"107","condition_4","43","::1","4","","2020-11-16 21:36:25","9","mouseover","b0","10%","3729","null","null"
"107","condition_4","43","::1","4","","2020-11-16 21:36:25","9","mouseout","b0","","3830","null","null"
"107","condition_4","43","::1","4","","2020-11-16 21:36:25","9","mouseover","b1","450 ECU","3831","null","null"
"107","condition_4","43","::1","4","","2020-11-16 21:36:25","9","mouseout","b1","","3931","null","null"
"107","condition_4","43","::1","4","","2020-11-16 21:36:25","9","mouseover","a1","1200 ECU","3931","null","null"
"107","condition_4","43","::1","4","","2020-11-16 21:36:25","9","mouseout","a1","","3963","null","null"
"107","condition_4","43","::1","4","","2020-11-16 21:36:25","9","mouseover","a0","25% = 300 ECU","3981","null","null"
"107","condition_4","43","::1","4","","2020-11-16 21:36:25","9","mouseout","a0","","4030","null","null"
"107","condition_4","43","::1","4","","2020-11-16 21:36:25","9","mouseover","b0","10%","4030","null","null"
"107","condition_4","43","::1","4","","2020-11-16 21:36:25","9","mouseout","b0","","4097","null","null"
"107","condition_4","43","::1","4","","2020-11-16 21:36:25","9","mouseover","b1","450 ECU","4097","null","null"
"107","condition_4","43","::1","4","","2020-11-16 21:36:25","9","mouseout","b1","","4163","null","null"
"107","condition_4","43","::1","4","","2020-11-16 21:36:25","9","submit","submit","submit","4545","null","null"
"108","condition_4","43","::1","4","","2020-11-16 21:36:30","10","onload","body","body","29","null","null"
"108","condition_4","43","::1","4","","2020-11-16 21:36:30","10","subject","cookie","4","31","null","null"
"108","condition_4","43","::1","4","","2020-11-16 21:36:30","10","order","col","0_1","31","null","null"
"108","condition_4","43","::1","4","","2020-11-16 21:36:30","10","order","row","0_1","31","null","null"
"108","condition_4","43","::1","4","","2020-11-16 21:36:30","10","events","open_close","0_0","31","null","null"
"108","condition_4","43","::1","4","","2020-11-16 21:36:30","10","mouseover","a0","25% = 350 ECU","282","null","null"
"108","condition_4","43","::1","4","","2020-11-16 21:36:30","10","mouseout","a0","","315","null","null"
"108","condition_4","43","::1","4","","2020-11-16 21:36:30","10","mouseover","b0","10%","315","null","null"
"108","condition_4","43","::1","4","","2020-11-16 21:36:30","10","mouseout","b0","","532","null","null"
"108","condition_4","43","::1","4","","2020-11-16 21:36:30","10","mouseover","a0","25% = 350 ECU","548","null","null"
"108","condition_4","43","::1","4","","2020-11-16 21:36:30","10","mouseout","a0","","734","null","null"
"108","condition_4","43","::1","4","","2020-11-16 21:36:30","10","mouseover","a1","1400 ECU","750","null","null"
"108","condition_4","43","::1","4","","2020-11-16 21:36:30","10","mouseout","a1","","916","null","null"
"108","condition_4","43","::1","4","","2020-11-16 21:36:30","10","mouseover","b1","525 ECU","917","null","null"
"108","condition_4","43","::1","4","","2020-11-16 21:36:30","10","mouseout","b1","","1166","null","null"
"108","condition_4","43","::1","4","","2020-11-16 21:36:30","10","mouseover","b0","10%","1166","null","null"
"108","condition_4","43","::1","4","","2020-11-16 21:36:30","10","mouseout","b0","","1334","null","null"
"108","condition_4","43","::1","4","","2020-11-16 21:36:30","10","submit","submit","submit","1769","null","null"
"109","condition_4","43","::1","4","","2020-11-16 21:36:41","11","onload","body","body","23","null","null"
"109","condition_4","43","::1","4","","2020-11-16 21:36:41","11","subject","cookie","4","25","null","null"
"109","condition_4","43","::1","4","","2020-11-16 21:36:41","11","order","col","0_1","25","null","null"
"109","condition_4","43","::1","4","","2020-11-16 21:36:41","11","order","row","0_1","25","null","null"
"109","condition_4","43","::1","4","","2020-11-16 21:36:41","11","events","open_close","0_0","25","null","null"
"109","condition_4","43","::1","4","","2020-11-16 21:36:41","11","mouseover","b0","20%","5621","null","null"
"109","condition_4","43","::1","4","","2020-11-16 21:36:41","11","mouseout","b0","","5754","null","null"
"109","condition_4","43","::1","4","","2020-11-16 21:36:41","11","mouseover","a0","40% = 560 ECU","5804","null","null"
"109","condition_4","43","::1","4","","2020-11-16 21:36:41","11","mouseout","a0","","6238","null","null"
"109","condition_4","43","::1","4","","2020-11-16 21:36:41","11","mouseover","a1","1400 ECU","6238","null","null"
"109","condition_4","43","::1","4","","2020-11-16 21:36:41","11","mouseout","a1","","6454","null","null"
"109","condition_4","43","::1","4","","2020-11-16 21:36:41","11","mouseover","b1","840 ECU","6454","null","null"
"109","condition_4","43","::1","4","","2020-11-16 21:36:41","11","mouseout","b1","","6721","null","null"
"109","condition_4","43","::1","4","","2020-11-16 21:36:41","11","mouseover","b0","20%","6740","null","null"
"109","condition_4","43","::1","4","","2020-11-16 21:36:41","11","mouseout","b0","","6906","null","null"
"109","condition_4","43","::1","4","","2020-11-16 21:36:41","11","submit","submit","submit","7881","null","null"
"110","condition_4","43","::1","4","","2020-11-16 21:36:48","12","onload","body","body","40","null","null"
"110","condition_4","43","::1","4","","2020-11-16 21:36:48","12","subject","cookie","4","43","null","null"
"110","condition_4","43","::1","4","","2020-11-16 21:36:48","12","order","col","0_1","43","null","null"
"110","condition_4","43","::1","4","","2020-11-16 21:36:48","12","order","row","0_1","43","null","null"
"110","condition_4","43","::1","4","","2020-11-16 21:36:48","12","events","open_close","0_0","43","null","null"
"110","condition_4","43","::1","4","","2020-11-16 21:36:48","12","mouseover","b0","30%","1314","null","null"
"110","condition_4","43","::1","4","","2020-11-16 21:36:48","12","mouseout","b0","","1427","null","null"
"110","condition_4","43","::1","4","","2020-11-16 21:36:48","12","mouseover","a0","25% = 350 ECU","1427","null","null"
"110","condition_4","43","::1","4","","2020-11-16 21:36:48","12","mouseout","a0","","1877","null","null"
"110","condition_4","43","::1","4","","2020-11-16 21:36:48","12","mouseover","a1","1400 ECU","1911","null","null"
"110","condition_4","43","::1","4","","2020-11-16 21:36:48","12","mouseout","a1","","2278","null","null"
"110","condition_4","43","::1","4","","2020-11-16 21:36:48","12","mouseover","a0","25% = 350 ECU","2278","null","null"
"110","condition_4","43","::1","4","","2020-11-16 21:36:48","12","mouseout","a0","","2594","null","null"
"110","condition_4","43","::1","4","","2020-11-16 21:36:48","12","mouseover","a1","1400 ECU","2611","null","null"
"110","condition_4","43","::1","4","","2020-11-16 21:36:48","12","mouseout","a1","","2778","null","null"
"110","condition_4","43","::1","4","","2020-11-16 21:36:48","12","mouseover","b1","700 ECU","2778","null","null"
"110","condition_4","43","::1","4","","2020-11-16 21:36:48","12","mouseout","b1","","3095","null","null"
"110","condition_4","43","::1","4","","2020-11-16 21:36:48","12","submit","submit","submit","3722","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","onload","body","body","31","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","subject","cookie","4","33","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","order","col","0_1","33","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","order","row","0_1","33","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","events","open_close","0_0","33","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","mouseover","b1","600 ECU","590","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","mouseout","b1","","689","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","mouseover","b0","10%","706","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","mouseout","b0","","992","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","mouseover","b1","600 ECU","1006","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","mouseout","b1","","1056","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","mouseover","a1","1200 ECU","1073","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","mouseout","a1","","1274","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","mouseover","a0","25% = 300 ECU","1274","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","mouseout","a0","","1573","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","mouseover","a1","1200 ECU","1590","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","mouseout","a1","","1874","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","mouseover","a0","25% = 300 ECU","1889","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","mouseout","a0","","2307","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","mouseover","b0","10%","2307","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","mouseout","b0","","2575","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","mouseover","a0","25% = 300 ECU","2591","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","mouseout","a0","","2808","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","mouseover","b0","10%","2808","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","mouseout","b0","","3041","null","null"
"111","condition_4","43","::1","4","","2020-11-16 21:36:55","13","submit","submit","submit","3806","null","null"
"112","condition_4","43","::1","4","","2020-11-16 21:37:02","14","onload","body","body","25","null","null"
"112","condition_4","43","::1","4","","2020-11-16 21:37:02","14","subject","cookie","4","27","null","null"
"112","condition_4","43","::1","4","","2020-11-16 21:37:02","14","order","col","0_1","27","null","null"
"112","condition_4","43","::1","4","","2020-11-16 21:37:02","14","order","row","0_1","27","null","null"
"112","condition_4","43","::1","4","","2020-11-16 21:37:02","14","events","open_close","0_0","27","null","null"
"112","condition_4","43","::1","4","","2020-11-16 21:37:02","14","mouseover","b0","30%","765","null","null"
"112","condition_4","43","::1","4","","2020-11-16 21:37:02","14","mouseout","b0","","797","null","null"
"112","condition_4","43","::1","4","","2020-11-16 21:37:02","14","mouseover","a0","25% = 300 ECU","797","null","null"
"112","condition_4","43","::1","4","","2020-11-16 21:37:02","14","mouseout","a0","","1098","null","null"
"112","condition_4","43","::1","4","","2020-11-16 21:37:02","14","mouseover","a1","1200 ECU","1098","null","null"
"112","condition_4","43","::1","4","","2020-11-16 21:37:02","14","mouseout","a1","","1315","null","null"
"112","condition_4","43","::1","4","","2020-11-16 21:37:02","14","mouseover","b1","600 ECU","1315","null","null"
"112","condition_4","43","::1","4","","2020-11-16 21:37:02","14","mouseout","b1","","2667","null","null"
"112","condition_4","43","::1","4","","2020-11-16 21:37:02","14","submit","submit","submit","3059","null","null"
"113","condition_4","43","::1","4","","2020-11-16 21:37:08","15","onload","body","body","29","null","null"
